ensembl_gene_id,likelihood.posi,likelihood.null,likelihood,pval,FDR
ENSSHAG00000006288,-2832.019943,-2832.620705,1.20152400000006,0.273017292442219,0.741766038622588
ENSSHAG00000006290,-3987.307625,-3987.307625,0,1,1
ENSSHAG00000006291,-9764.640209,-9798.988925,68.6974320000008,1.14790304345246e-16,1.66819677175219e-15
ENSSHAG00000006300,-5125.939332,-5169.445034,87.0114040000008,1.07897233453859e-20,2.1337019362442e-19
ENSSHAG00000006301,-10673.842661,-10678.587638,9.48995400000058,0.00206600000707732,0.00808924438861288
ENSSHAG00000006302,-4706.238452,-4706.734723,0.992541999999958,0.319121880149381,0.852583424135734
ENSSHAG00000006303,-5166.55073,-5166.943291,0.785121999999319,0.375579213331061,0.984477560447064
ENSSHAG00000006304,-1275.63593,-1275.63593,0,1,1
ENSSHAG00000006306,-2865.187302,-2865.547131,0.719657999999981,0.396256114259542,1
ENSSHAG00000006311,-1964.014566,-1964.067408,0.105683999999655,0.745112384543439,1
ENSSHAG00000006312,-4700.347083,-4702.794663,4.89516000000003,0.0269320777124263,0.0887182675935433
ENSSHAG00000006313,-1951.878555,-1971.987744,40.218378,2.27101736410885e-10,1.77839442460103e-09
ENSSHAG00000006315,-3254.764435,-3254.764435,0,1,1
ENSSHAG00000006316,-3337.944873,-3364.418962,52.9481780000006,3.42465552697459e-13,3.5198474322474e-12
ENSSHAG00000006318,-5301.31099,-5301.372936,0.123891999999614,0.72485104613095,1
ENSSHAG00000006320,-8326.440148,-8326.440146,-3.99999771616422e-06,1,1
ENSSHAG00000006321,-3229.289436,-3229.289437,1.99999976757681e-06,0.998871621274596,1
ENSSHAG00000006322,-4414.601247,-4408.442342,-12.3178099999986,1,1
ENSSHAG00000006323,-3429.005549,-3429.005548,-1.99999976757681e-06,1,1
ENSSHAG00000006324,-5413.986019,-5417.947773,7.92350799999986,0.00487965675893385,0.0181074673910793
ENSSHAG00000006326,-2357.338804,-2392.116572,69.5555359999998,7.42929451296324e-17,1.10013415667079e-15
ENSSHAG00000006327,-3277.616682,-3277.616682,0,1,1
ENSSHAG00000006328,-12737.914732,-12841.769615,207.709766,4.3405295147454e-47,4.30539189486413e-45
ENSSHAG00000006329,-3344.673362,-3344.673362,0,1,1
ENSSHAG00000006331,-3300.846381,-3322.38937,43.0859780000001,5.23863607913495e-11,4.41189175990759e-10
ENSSHAG00000006332,-3479.532904,-3479.587925,0.110041999999339,0.740096324477218,1
ENSSHAG00000006333,-5808.901265,-5808.901269,7.99999907030724e-06,0.997743244805947,1
ENSSHAG00000006338,-6925.977371,-6925.977371,0,1,1
ENSSHAG00000006340,-7710.778096,-7710.778096,0,1,1
ENSSHAG00000006341,-3031.504691,-3035.81006,8.6107379999994,0.00334186865253305,0.0127104913023001
ENSSHAG00000006343,-2552.303105,-2580.641605,56.6769999999997,5.13607808091409e-14,5.69066523539577e-13
ENSSHAG00000006344,-2310.87015,-2361.050825,100.361349999999,1.26981980514593e-23,3.13640472820431e-22
ENSSHAG00000006345,-3085.286854,-3085.286854,0,1,1
ENSSHAG00000006346,-15597.076335,-15601.206484,8.26029800000106,0.00405214757811369,0.0152725393339158
ENSSHAG00000006351,-7980.651046,-7980.651046,0,1,1
ENSSHAG00000006352,-2746.908757,-2746.908757,0,1,1
ENSSHAG00000006354,-5056.230413,-5056.230413,0,1,1
ENSSHAG00000006355,-4839.569361,-4839.56936,-1.99999885808211e-06,1,1
ENSSHAG00000006356,-9633.837256,-9633.837256,0,1,1
ENSSHAG00000006360,-3627.275996,-3627.275995,-1.99999976757681e-06,1,1
ENSSHAG00000006361,-3253.316033,-3253.316031,-4.00000044464832e-06,1,1
ENSSHAG00000006362,-5850.253653,-5852.886901,5.26649600000019,0.0217397301882739,0.0726867704368772
ENSSHAG00000006364,-1461.738077,-1461.75523,0.034306000000015,0.853057432142207,1
ENSSHAG00000006365,-1642.790157,-1642.790157,0,1,1
ENSSHAG00000006366,-11746.250637,-11759.026616,25.551958,4.30628838786053e-07,2.46203075349867e-06
ENSSHAG00000006367,-2307.938606,-2307.938606,0,1,1
ENSSHAG00000006369,-3114.268339,-3118.912025,9.28737199999978,0.00230738945646277,0.00897812995855282
ENSSHAG00000006370,-3468.452375,-3468.452375,0,1,1
ENSSHAG00000006371,-5050.787403,-5050.787403,0,1,1
ENSSHAG00000006372,-5844.449788,-5844.449788,0,1,1
ENSSHAG00000006375,-2020.983414,-2036.151396,30.3359639999999,3.63326544346537e-08,2.29568005624015e-07
ENSSHAG00000006379,-1461.371676,-1461.371676,0,1,1
ENSSHAG00000006383,-6795.73783,-6818.505272,45.5348840000006,1.49944403302055e-11,1.33476150460761e-10
ENSSHAG00000006384,-2069.191595,-2069.191595,0,1,1
ENSSHAG00000006387,-2937.934551,-2937.93455,-1.99999976757681e-06,1,1
ENSSHAG00000006389,-10027.031559,-10035.631428,17.199738000003,3.36482756465316e-05,0.0001595357166276
ENSSHAG00000006391,-13123.145543,-13141.35705,36.423014,1.58816848102682e-09,1.1433715251079e-08
ENSSHAG00000006393,-2541.931978,-2541.931978,0,1,1
ENSSHAG00000006394,-4474.240151,-4506.846676,65.2130500000003,6.72228853502846e-16,8.99519936946314e-15
ENSSHAG00000006395,-10000.331442,-10000.331442,0,1,1
ENSSHAG00000006397,-2714.03738,-2714.03738,0,1,1
ENSSHAG00000006398,-4242.866422,-4242.866422,0,1,1
ENSSHAG00000006400,-2079.94724,-2095.263954,30.6334280000001,3.11677334082974e-08,1.98337236322251e-07
ENSSHAG00000006402,-2042.656979,-2042.656979,0,1,1
ENSSHAG00000006404,-7051.216487,-7051.216508,4.20000014855759e-05,0.994829153158679,1
ENSSHAG00000006405,-3154.174616,-3195.361341,82.37345,1.12656940746913e-19,2.12046151423933e-18
ENSSHAG00000006406,-2208.554249,-2210.973496,4.83849400000054,0.0278311900337586,0.0914390675714813
ENSSHAG00000006407,-4114.102983,-4114.102983,0,1,1
ENSSHAG00000006408,-3295.84443,-3301.026964,10.3650680000001,0.00128422168950641,0.00512458578398824
ENSSHAG00000006410,-3423.827687,-3423.827687,0,1,1
ENSSHAG00000006412,-4298.05832,-4298.05832,0,1,1
ENSSHAG00000006414,-4428.134396,-4428.134396,0,1,1
ENSSHAG00000006419,-6003.142082,-6003.449753,0.615341999999146,0.432783513252785,1
ENSSHAG00000006422,-3715.85851,-3715.85851,0,1,1
ENSSHAG00000006426,-5412.384571,-5412.384571,0,1,1
ENSSHAG00000006427,-10029.534667,-10062.719862,66.37039,3.73673418104009e-16,5.1547134431169e-15
ENSSHAG00000006428,-3151.79665,-3152.832952,2.07260399999996,0.149965278334089,0.43086575830332
ENSSHAG00000006429,-1965.531955,-1965.531955,0,1,1
ENSSHAG00000006431,-4102.578699,-4102.578699,0,1,1
ENSSHAG00000006434,-3477.276312,-3479.717746,4.88286799999969,0.0271245140685966,0.0892580771009269
ENSSHAG00000006437,-7789.993116,-7801.471478,22.9567240000015,1.65689636708662e-06,8.95670017121481e-06
ENSSHAG00000006438,-2372.250602,-2372.245563,-0.0100780000002487,1,1
ENSSHAG00000006441,-6199.113529,-6199.603276,0.979493999999249,0.322323761341703,0.859667599071404
ENSSHAG00000006443,-3064.54613,-3072.466698,15.841136,6.88884690997952e-05,0.000317232161683581
ENSSHAG00000006444,-7886.952507,-7888.026826,2.14863800000057,0.142696426735665,0.412065605670597
ENSSHAG00000006446,-7618.154524,-7618.154524,0,1,1
ENSSHAG00000006447,-1401.075959,-1401.075959,0,1,1
ENSSHAG00000006448,-4592.3497,-4592.34968,-3.9999998989515e-05,1,1
ENSSHAG00000006450,-1459.241206,-1461.278253,4.07409400000006,0.0435456125735249,0.138130219782719
ENSSHAG00000006452,-1933.442819,-1933.537791,0.189943999999741,0.662963229909494,1
ENSSHAG00000006456,-1671.217183,-1671.217183,0,1,1
ENSSHAG00000006464,-3822.431809,-3865.539458,86.2152980000001,1.61374466235266e-20,3.14152348755195e-19
ENSSHAG00000006465,-2516.569252,-2516.569252,0,1,1
ENSSHAG00000006467,-4518.807671,-4541.949795,46.2842480000018,1.02282963938726e-11,9.24987325113026e-11
ENSSHAG00000006469,-1670.917489,-1670.917489,0,1,1
ENSSHAG00000006470,-3151.862879,-3151.862879,0,1,1
ENSSHAG00000006473,-2769.980115,-2787.066696,34.173162,5.04195337467977e-09,3.50079629315266e-08
ENSSHAG00000006474,-5416.168241,-5437.833553,43.3306240000002,4.62291370372925e-11,3.91444278246667e-10
ENSSHAG00000006475,-8617.358154,-8617.358154,0,1,1
ENSSHAG00000006479,-5840.018242,-5840.018242,0,1,1
ENSSHAG00000006483,-3970.97104,-3970.971044,7.99999997980194e-06,0.997743244677665,1
ENSSHAG00000006487,-7860.151669,-7860.151669,0,1,1
ENSSHAG00000006493,-1701.028811,-1701.158732,0.25984200000039,0.610228723674364,1
ENSSHAG00000006495,-1038.977928,-1038.977928,0,1,1
ENSSHAG00000006497,-5100.320034,-5100.320034,0,1,1
ENSSHAG00000006499,-5772.547483,-5772.547483,0,1,1
ENSSHAG00000006500,-8373.90924,-8372.997004,-1.82447200000024,1,1
ENSSHAG00000006501,-5774.913691,-5803.022218,56.2170540000006,6.48961963900514e-14,7.13972414157449e-13
ENSSHAG00000006503,-2824.91389,-2824.91389,0,1,1
ENSSHAG00000006505,-4520.331534,-4520.331534,0,1,1
ENSSHAG00000006508,-3947.09513,-3947.09513,0,1,1
ENSSHAG00000006509,-5094.278621,-5093.950069,-0.65710399999989,1,1
ENSSHAG00000006510,-5842.895788,-5842.895788,0,1,1
ENSSHAG00000006512,-2020.386615,-2020.386615,0,1,1
ENSSHAG00000006514,-3220.611412,-3220.629406,0.0359879999996338,0.849540275730016,1
ENSSHAG00000006515,-3345.380064,-3345.380064,0,1,1
ENSSHAG00000006516,-3685.15918,-3701.99915,33.67994,6.4967200686235e-09,4.4711457829106e-08
ENSSHAG00000006517,-3247.260705,-3269.188841,43.856272,3.53396848531885e-11,3.02103543977531e-10
ENSSHAG00000006524,-5102.133227,-5156.338019,108.409583999999,2.18598182169795e-25,6.29502322755322e-24
ENSSHAG00000006525,-5070.32528,-5091.977217,43.3038739999993,4.6865471880577e-11,3.96295444900847e-10
ENSSHAG00000006526,-3818.611716,-3818.611723,1.40000001920271e-05,0.997014596284749,1
ENSSHAG00000006527,-1522.556892,-1522.556892,0,1,1
ENSSHAG00000006532,-11889.433055,-11889.433055,0,1,1
ENSSHAG00000006533,-5878.159954,-5890.176874,24.0338400000001,9.46573626269058e-07,5.23927244513316e-06
ENSSHAG00000006536,-5024.590117,-5024.590117,0,1,1
ENSSHAG00000006541,-8333.675994,-8333.675994,0,1,1
ENSSHAG00000006544,-1799.340316,-1799.340316,0,1,1
ENSSHAG00000006546,-4121.47038,-4121.47038,0,1,1
ENSSHAG00000006548,-3291.718451,-3305.641457,27.846012,1.31364558743034e-07,7.90120610045939e-07
ENSSHAG00000006549,-4628.77003,-4628.77003,0,1,1
ENSSHAG00000006550,-3208.415267,-3241.318618,65.8067019999999,4.97388104357066e-16,6.77163020507038e-15
ENSSHAG00000006551,-8069.163318,-8071.398075,4.46951400000034,0.0345048048097883,0.111547090148146
ENSSHAG00000006553,-1414.588653,-1414.588653,0,1,1
ENSSHAG00000006555,-4955.489635,-4955.489635,0,1,1
ENSSHAG00000006559,-2527.427894,-2527.427894,0,1,1
ENSSHAG00000006562,-5645.39047,-5645.390469,-2.00000067707151e-06,1,1
ENSSHAG00000006564,-1713.158892,-1713.158893,2.00000022232416e-06,0.998871621146314,1
ENSSHAG00000006566,-8043.875621,-8043.875621,0,1,1
ENSSHAG00000006570,-3795.337488,-3795.337488,0,1,1
ENSSHAG00000006571,-1885.551885,-1885.87791,0.65204999999969,0.41938070324476,1
ENSSHAG00000006577,-2441.678929,-2429.799708,-23.7584420000003,1,1
ENSSHAG00000006578,-22920.397749,-22926.720914,12.6463300000032,0.000376303663778635,0.00161063122941965
ENSSHAG00000006582,-2495.2112,-2496.544182,2.6659639999998,0.10251569549544,0.305639590243801
ENSSHAG00000006586,-9236.711407,-9274.496849,75.570883999997,3.52521620111511e-18,5.89012728362789e-17
ENSSHAG00000006588,-3421.149272,-3421.149272,0,1,1
ENSSHAG00000006589,-2731.648756,-2731.648756,0,1,1
ENSSHAG00000006590,-4940.724875,-4940.724875,0,1,1
ENSSHAG00000006591,-2776.591624,-2778.12529,3.06733199999962,0.0798804710101007,0.242788454932937
ENSSHAG00000006596,-1663.53435,-1672.913899,18.759098,1.48314099451116e-05,7.29201264728581e-05
ENSSHAG00000006598,-5002.364531,-5029.573738,54.4184139999998,1.62037360304089e-13,1.71913661212267e-12
ENSSHAG00000006602,-4915.962828,-4915.962828,0,1,1
ENSSHAG00000006605,-3593.86398,-3638.850443,89.9729259999995,2.41441461420905e-21,5.08002590040146e-20
ENSSHAG00000006607,-3926.068722,-3952.429047,52.7206500000002,3.8452683686962e-13,3.9263205941148e-12
ENSSHAG00000006608,-2665.905603,-2665.905603,0,1,1
ENSSHAG00000006610,-4380.098017,-4381.882895,3.56975599999896,0.0588409566247622,0.182842932843431
ENSSHAG00000006611,-1518.486136,-1518.486136,0,1,1
ENSSHAG00000006612,-6079.248555,-6081.564563,4.63201599999957,0.0313806699568589,0.102347498204807
ENSSHAG00000006616,-2164.970531,-2162.909578,-4.12190600000031,1,1
ENSSHAG00000006618,-3362.312058,-3362.312059,1.99999976757681e-06,0.998871621274596,1
ENSSHAG00000006619,-1613.360564,-1613.360564,0,1,1
ENSSHAG00000006621,-11758.895037,-11766.898388,16.0067019999988,6.31186498293866e-05,0.000291737013893371
ENSSHAG00000006622,-1169.38994,-1194.122668,49.4654559999999,2.01895623728502e-12,1.95301200105172e-11
ENSSHAG00000006623,-6463.329707,-6472.327813,17.996212,2.2134498515228e-05,0.00010705764800438
ENSSHAG00000006624,-6354.722892,-6354.722891,-1.99999885808211e-06,1,1
ENSSHAG00000006629,-3401.596539,-3401.596539,0,1,1
ENSSHAG00000006630,-1055.716896,-1055.716895,-1.99999976757681e-06,1,1
ENSSHAG00000006632,-8197.41453,-8233.948433,73.0678059999991,1.25271322791564e-17,1.98685405107736e-16
ENSSHAG00000006633,-3236.609234,-3236.609234,0,1,1
ENSSHAG00000006634,-2671.193653,-2671.193653,0,1,1
ENSSHAG00000006635,-3416.075924,-3465.239582,98.3273159999999,3.54640071075803e-23,8.39449168239656e-22
ENSSHAG00000006638,-6832.145852,-6851.468835,38.645966,5.08081587451046e-10,3.82991778043617e-09
ENSSHAG00000006639,-8983.098714,-9011.752908,57.3083880000013,3.72562920010597e-14,4.21002836735302e-13
ENSSHAG00000006640,-4946.565154,-4946.565154,0,1,1
ENSSHAG00000006641,-2980.593725,-3024.383468,87.5794859999996,8.095998623648e-21,1.62153510894796e-19
ENSSHAG00000006643,-5542.525062,-5562.250321,39.4505180000015,3.36478467050734e-10,2.57362783427177e-09
ENSSHAG00000006645,-6941.544416,-6962.735914,42.3829960000003,7.50396103791252e-11,6.17003322709412e-10
ENSSHAG00000006647,-1702.698719,-1731.087824,56.7782099999999,4.87842142176031e-14,5.4535340723757e-13
ENSSHAG00000006649,-722.017835,-722.017835,0,1,1
ENSSHAG00000006650,-4202.176883,-4215.967948,27.5821300000007,1.50563379089302e-07,9.02081069922386e-07
ENSSHAG00000006654,-6186.232448,-6186.232436,-2.39999990299111e-05,1,1
ENSSHAG00000006659,-3385.154318,-3409.317008,48.3253800000002,3.61048870012967e-12,3.42886685214442e-11
ENSSHAG00000006661,-1506.163034,-1505.020866,-2.28433599999971,1,1
ENSSHAG00000006662,-2953.472238,-2956.552043,6.15961000000061,0.0130700022529451,0.045248999489559
ENSSHAG00000006663,-11639.866358,-11639.866358,0,1,1
ENSSHAG00000006665,-2499.940493,-2500.079257,0.27752799999962,0.598326049420071,1
ENSSHAG00000006667,-12945.23008,-12945.230081,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000006668,-3265.847136,-3265.847137,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000006669,-6695.873502,-6696.666332,1.58565999999882,0.207947296254923,0.577034798325998
ENSSHAG00000006672,-3004.760359,-3004.760359,0,1,1
ENSSHAG00000006674,-2454.051378,-2454.051378,0,1,1
ENSSHAG00000006675,-6085.499682,-6085.499682,0,1,1
ENSSHAG00000006679,-6917.71469,-6917.71469,0,1,1
ENSSHAG00000006680,-3585.38679,-3592.063473,13.3533660000003,0.000257959204331448,0.00112177248981713
ENSSHAG00000006682,-4771.977326,-4771.977326,0,1,1
ENSSHAG00000006683,-4237.001377,-4237.001376,-1.99999885808211e-06,1,1
ENSSHAG00000006684,-15542.340369,-15542.340369,0,1,1
ENSSHAG00000006690,-2425.199156,-2428.959107,7.519902,0.00610209998134342,0.0223386190881166
ENSSHAG00000006693,-15299.082095,-15313.681287,29.1983839999994,6.53336736860014e-08,4.01445552471802e-07
ENSSHAG00000006696,-2498.384838,-2498.77673,0.783784000000196,0.375986350711931,0.985077640158643
ENSSHAG00000006698,-7109.708208,-7111.054619,2.69282199999907,0.100801146928582,0.300814884028992
ENSSHAG00000006701,-3266.282435,-3263.747671,-5.06952799999999,1,1
ENSSHAG00000006705,-1094.827105,-1094.933307,0.212403999999879,0.644889663319692,1
ENSSHAG00000006706,-21359.203343,-21463.371786,208.336885999997,3.16750170684407e-47,3.19253518807558e-45
ENSSHAG00000006707,-8939.907793,-8949.05026,18.2849339999993,1.90205522304274e-05,9.25002336767782e-05
ENSSHAG00000006711,-7449.410347,-7508.232246,117.643797999999,2.07497625728121e-27,6.58199321408643e-26
ENSSHAG00000006713,-4167.903291,-4195.512142,55.2177019999999,1.07892673044912e-13,1.16044976567583e-12
ENSSHAG00000006714,-5340.241942,-5340.241942,0,1,1
ENSSHAG00000006715,-3253.403427,-3253.403427,0,1,1
ENSSHAG00000006718,-3640.22102,-3672.875394,65.3087480000004,6.40364510394842e-16,8.60567274291908e-15
ENSSHAG00000006719,-3054.424315,-3054.443974,0.0393179999991844,0.842819998226599,1
ENSSHAG00000006722,-5852.240399,-5852.240399,0,1,1
ENSSHAG00000006723,-5452.199039,-5454.543728,4.68937799999912,0.0303496317703949,0.0992437723355299
ENSSHAG00000006726,-2360.731703,-2360.73166,-8.60000000102445e-05,1,1
ENSSHAG00000006727,-2899.839929,-2899.839929,0,1,1
ENSSHAG00000006730,-2092.301849,-2092.301849,0,1,1
ENSSHAG00000006734,-2013.380202,-2013.380202,0,1,1
ENSSHAG00000006738,-1703.356559,-1703.356559,0,1,1
ENSSHAG00000006742,-2274.533085,-2274.533085,0,1,1
ENSSHAG00000006744,-5622.267138,-5622.267138,0,1,1
ENSSHAG00000006746,-2747.425893,-2813.552588,132.25339,1.31690358454821e-30,4.95742801195288e-29
ENSSHAG00000006748,-1368.3246,-1368.3246,0,1,1
ENSSHAG00000006750,-7347.937411,-7347.937404,-1.39999992825324e-05,1,1
ENSSHAG00000006751,-3456.942844,-3456.942844,0,1,1
ENSSHAG00000006753,-2994.78212,-2995.536949,1.50965799999994,0.219191279953054,0.604531945849983
ENSSHAG00000006754,-1200.303866,-1200.303866,0,1,1
ENSSHAG00000006756,-1968.840897,-1968.840897,0,1,1
ENSSHAG00000006758,-3310.208535,-3331.108453,41.7998359999992,1.01111899157857e-10,8.20582153035644e-10
ENSSHAG00000006762,-1654.380952,-1664.45578,20.149656,7.16131256697811e-06,3.62944381435898e-05
ENSSHAG00000006763,-4588.660222,-4588.660222,0,1,1
ENSSHAG00000006767,-994.091606,-995.892394,3.60157600000002,0.0577248233650403,0.179553221109078
ENSSHAG00000006769,-1994.415126,-1995.692988,2.55572399999983,0.109895460511167,0.325467645845632
ENSSHAG00000006771,-5024.758161,-5024.758161,0,1,1
ENSSHAG00000006773,-2130.727315,-2130.727315,0,1,1
ENSSHAG00000006775,-2093.538264,-2093.538264,0,1,1
ENSSHAG00000006776,-2120.81766,-2120.81766,0,1,1
ENSSHAG00000006777,-2010.232331,-2032.096402,43.7281419999999,3.77307054973682e-11,3.21663272377973e-10
ENSSHAG00000006783,-4331.210263,-4349.476136,36.5317460000006,1.50199974242094e-09,1.08383330143054e-08
ENSSHAG00000006785,-7506.504445,-7506.504445,0,1,1
ENSSHAG00000006786,-2497.386469,-2494.031413,-6.71011199999975,1,1
ENSSHAG00000006796,-3446.429512,-3446.429512,0,1,1
ENSSHAG00000006798,-3779.088907,-3779.088907,0,1,1
ENSSHAG00000006804,-3596.748295,-3596.748295,0,1,1
ENSSHAG00000006809,-2336.319464,-2336.319464,0,1,1
ENSSHAG00000006810,-8445.663209,-8472.910219,54.4940199999983,1.55921576072443e-13,1.65706450489234e-12
ENSSHAG00000006811,-2215.169098,-2215.169102,7.99999997980194e-06,0.997743244677665,1
ENSSHAG00000006812,-6190.358496,-6191.382601,2.04821000000084,0.152385260075057,0.437014910605339
ENSSHAG00000006814,-2001.255098,-2023.427539,44.3448819999999,2.75330878927447e-11,2.37316229298982e-10
ENSSHAG00000006816,-1449.355381,-1476.454965,54.1991679999996,1.81163539332315e-13,1.90587703247077e-12
ENSSHAG00000006821,-13013.556561,-13013.556563,4.00000135414302e-06,0.998404231672128,1
ENSSHAG00000006823,-1738.116621,-1738.116621,0,1,1
ENSSHAG00000006826,-9814.099048,-9814.099048,0,1,1
ENSSHAG00000006827,-3307.828213,-3319.417909,23.179392,1.47570304317245e-06,8.05385879195164e-06
ENSSHAG00000006828,-7930.687225,-7930.687222,-6.00000021222513e-06,1,1
ENSSHAG00000006830,-3485.085422,-3485.085435,2.59999997069826e-05,0.995931588707587,1
ENSSHAG00000006834,-2989.60689,-2989.60689,0,1,1
ENSSHAG00000006835,-2564.103279,-2564.103271,-1.59999999596039e-05,1,1
ENSSHAG00000006836,-2361.298943,-2361.298943,0,1,1
ENSSHAG00000006837,-5270.090046,-5270.090046,0,1,1
ENSSHAG00000006838,-5596.00683,-5623.409663,54.8056660000002,1.33056621688945e-13,1.4237514194079e-12
ENSSHAG00000006840,-2649.896008,-2649.896008,0,1,1
ENSSHAG00000006841,-4920.596316,-4889.818156,-61.5563199999997,1,1
ENSSHAG00000006842,-2039.321767,-2060.112074,41.5806140000004,1.13109321312518e-10,9.10850707322069e-10
ENSSHAG00000006843,-2501.020967,-2509.386219,16.7305040000001,4.30826948490254e-05,0.00020196831216171
ENSSHAG00000006845,-1356.091239,-1356.091239,0,1,1
ENSSHAG00000006847,-5737.808717,-5739.360022,3.10260999999991,0.0781668822977562,0.238349305872941
ENSSHAG00000006848,-3258.751457,-3265.836787,14.1706600000007,0.000166953663319655,0.000742557610024571
ENSSHAG00000006850,-5101.522663,-5154.094123,105.14292,1.13636654026266e-24,3.07409286151574e-23
ENSSHAG00000006856,-15243.383079,-15315.937109,145.108060000002,2.0339319216141e-33,9.07860041297607e-32
ENSSHAG00000006858,-3708.758651,-3708.758651,0,1,1
ENSSHAG00000006859,-2342.447304,-2344.275355,3.65610200000083,0.0558641874271048,0.174373280335653
ENSSHAG00000006860,-5161.746775,-5161.746775,0,1,1
ENSSHAG00000006862,-6851.600898,-6851.600897,-1.99999885808211e-06,1,1
ENSSHAG00000006863,-4187.557498,-4187.557498,0,1,1
ENSSHAG00000006866,-2559.532633,-2559.532633,0,1,1
ENSSHAG00000006869,-7879.706917,-7879.706917,0,1,1
ENSSHAG00000006870,-2849.612216,-2849.612216,0,1,1
ENSSHAG00000006871,-2579.340234,-2579.683667,0.686866000000009,0.407232420290545,1
ENSSHAG00000006877,-7448.203279,-7448.209608,0.0126579999996466,0.910420803338666,1
ENSSHAG00000006879,-2832.234419,-2832.234419,0,1,1
ENSSHAG00000006880,-2617.05552,-2620.780607,7.45017400000052,0.00634303169481333,0.0231798860005196
ENSSHAG00000006882,-6733.488905,-6733.488905,0,1,1
ENSSHAG00000006883,-3911.291125,-3911.291125,0,1,1
ENSSHAG00000006886,-2717.165967,-2765.539109,96.7462839999998,7.88053590538714e-23,1.82390625454682e-21
ENSSHAG00000006887,-1924.525341,-1924.525341,0,1,1
ENSSHAG00000006889,-7157.962415,-7166.543502,17.162174000001,3.43202740387786e-05,0.000162475297324491
ENSSHAG00000006891,-5205.37362,-5231.026761,51.3062819999996,7.90223566732292e-13,7.8757688492984e-12
ENSSHAG00000006895,-3461.885729,-3471.493394,19.21533,1.16771881583422e-05,5.79592921377923e-05
ENSSHAG00000006896,-1703.484346,-1703.484346,0,1,1
ENSSHAG00000006899,-5984.006556,-5984.601361,1.18960999999945,0.275408238018808,0.747622102250013
ENSSHAG00000006900,-3501.410047,-3501.372052,-0.075989999999365,1,1
ENSSHAG00000006906,-2409.199785,-2409.199785,0,1,1
ENSSHAG00000006907,-8765.888172,-8765.888172,0,1,1
ENSSHAG00000006908,-2126.98595,-2127.022537,0.0731740000001082,0.786770285054233,1
ENSSHAG00000006910,-12284.06848,-12284.06848,0,1,1
ENSSHAG00000006911,-6208.708004,-6307.518232,197.620456000001,6.90425540954749e-45,5.99231834086976e-43
ENSSHAG00000006920,-2044.494774,-2056.945683,24.9018179999998,6.03255088062193e-07,3.4053667979229e-06
ENSSHAG00000006921,-3112.158169,-3112.158169,0,1,1
ENSSHAG00000006923,-1748.006049,-1748.006049,0,1,1
ENSSHAG00000006928,-2900.402645,-2900.402645,0,1,1
ENSSHAG00000006935,-3914.211878,-3914.211878,0,1,1
ENSSHAG00000006936,-2445.254951,-2445.254951,0,1,1
ENSSHAG00000006937,-8230.961851,-8278.170923,94.4181439999993,2.55440079331716e-22,5.72130844352651e-21
ENSSHAG00000006938,-3015.324167,-3015.324167,0,1,1
ENSSHAG00000006940,-1354.29307,-1372.061746,35.5373520000003,2.5020639579442e-09,1.77674973559015e-08
ENSSHAG00000006946,-3694.783713,-3694.783713,0,1,1
ENSSHAG00000006949,-1434.53622,-1435.047664,1.02288799999997,0.311834945600857,0.834899989314376
ENSSHAG00000006952,-3070.436974,-3070.436974,0,1,1
ENSSHAG00000006953,-3649.968635,-3649.968635,0,1,1
ENSSHAG00000006954,-3025.638106,-3041.234373,31.1925339999998,2.33663017388203e-08,1.50376951149215e-07
ENSSHAG00000006958,-2098.775607,-2098.775607,0,1,1
ENSSHAG00000006959,-7562.51206,-7564.809567,4.59501400000045,0.0320650809785873,0.104307491429043
ENSSHAG00000006960,-3144.422733,-3144.966001,1.0865359999998,0.297239995667499,0.800281229179751
ENSSHAG00000006962,-31972.045771,-31972.045771,0,1,1
ENSSHAG00000006964,-2495.651476,-2489.13026,-13.0424320000002,1,1
ENSSHAG00000006966,-1352.698731,-1352.698731,0,1,1
ENSSHAG00000006967,-5071.550066,-5149.165371,155.230610000001,1.24680535080494e-35,6.49273886431673e-34
ENSSHAG00000006970,-25832.782144,-25956.450819,247.337350000002,9.88401959239492e-56,1.58372406238143e-53
ENSSHAG00000006972,-5333.386034,-5347.734772,28.6974759999994,8.46139408403597e-08,5.14851525132821e-07
ENSSHAG00000006977,-1475.05894,-1475.05894,0,1,1
ENSSHAG00000006978,-1654.887429,-1654.887429,0,1,1
ENSSHAG00000006980,-6999.162793,-6999.162794,1.99999885808211e-06,0.99887162153116,1
ENSSHAG00000006981,-3220.71869,-3220.71869,0,1,1
ENSSHAG00000006982,-4503.063151,-4507.314215,8.50212800000008,0.00354731371454669,0.0134562574802433
ENSSHAG00000006983,-4425.013069,-4425.013068,-1.99999885808211e-06,1,1
ENSSHAG00000006984,-17685.423379,-17689.00285,7.15894200000184,0.00745911808843062,0.0268967276021944
ENSSHAG00000006985,-1915.632644,-1915.632644,0,1,1
ENSSHAG00000006986,-2505.644971,-2511.332622,11.3753019999995,0.000744271231183205,0.00310270241738749
ENSSHAG00000006988,-5724.970759,-5725.104646,0.267773999999918,0.604828915595309,1
ENSSHAG00000006990,-1647.019488,-1649.203485,4.36799400000018,0.036620077751601,0.117836697152294
